CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Credit_Limit,Test_colum
806244183.0,Existing Customer,39.0,M,2.0,Graduate,Divorced,$60K - $80K,Blue,34.0,5.0,1.0,4.0,2267.0,0.0,2267.0,0.875,4544.0,84.0,0.75,0.0,0.00015804,0.99984,2267.0,43
787999533.0,Existing Customer,52.0,M,2.0,High School,Single,$120K +,Blue,44.0,4.0,2.0,2.0,6617.0,2517.0,4100.0,0.459,3595.0,68.0,0.659,0.38,0.00011065,0.99989,6617.0,51
718358808.0,Existing Customer,57.0,F,2.0,High School,Divorced,Less than $40K,Blue,50.0,5.0,3.0,5.0,3276.0,0.0,3276.0,0.972,3758.0,61.0,0.694,0.0,0.00086777,0.99913,3276.0,71
718474683.0,Existing Customer,36.0,M,0.0,High School,Married,$120K +,Blue,24.0,3.0,3.0,2.0,10097.0,2139.0,7958.0,1.408,3092.0,67.0,0.763,0.212,0.00015005,0.99985,10097.0,81
716908158.0,Existing Customer,42.0,F,3.0,College,Married,Less than $40K,Blue,36.0,6.0,2.0,1.0,8260.0,2517.0,5743.0,1.049,3299.0,64.0,0.73,0.305,6.9248e-05,0.99993,8260.0,92
713984208.0,Existing Customer,52.0,M,4.0,Graduate,Married,$40K - $60K,Blue,33.0,5.0,2.0,1.0,5776.0,874.0,4902.0,0.894,4029.0,72.0,0.636,0.151,7.1987e-05,0.99993,5776.0,9
713013483.0,Existing Customer,40.0,F,4.0,Graduate,Divorced,Less than $40K,Blue,36.0,5.0,3.0,3.0,1438.3,915.0,523.3,0.464,3754.0,58.0,0.611,0.636,0.00031726,0.99968,1438.3,49
754599558.0,Existing Customer,40.0,F,3.0,College,Single,Less than $40K,Blue,33.0,5.0,3.0,1.0,7207.0,2002.0,5205.0,0.828,3825.0,70.0,0.707,0.278,0.00010944,0.99989,7207.0,64
788739633.0,Attrited Customer,38.0,M,1.0,Unknown,Married,$120K +,Blue,16.0,3.0,1.0,4.0,2106.0,238.0,1868.0,0.61,2136.0,40.0,0.905,0.113,0.99391,0.00609,2106.0,3
712411908.0,Existing Customer,44.0,M,3.0,High School,Married,$60K - $80K,Blue,34.0,4.0,2.0,5.0,21158.0,0.0,21158.0,0.633,4071.0,67.0,0.811,0.0,0.00056993,0.99943,21158.0,86
717538683.0,Existing Customer,43.0,M,3.0,Graduate,Married,$120K +,Blue,36.0,3.0,2.0,2.0,22906.0,1132.0,21774.0,0.942,3204.0,64.0,0.73,0.049,0.00011811,0.99988,22906.0,7
709447908.0,Existing Customer,45.0,M,2.0,Graduate,Married,$60K - $80K,Blue,33.0,4.0,3.0,4.0,2648.0,2309.0,339.0,1.006,3281.0,63.0,0.853,0.872,0.000516,0.99948,2648.0,82
816834933.0,Existing Customer,34.0,F,4.0,Graduate,Single,Unknown,Silver,29.0,6.0,2.0,2.0,30702.0,673.0,30029.0,0.721,2652.0,64.0,0.524,0.022,0.00010786,0.99989,30702.0,43
718963158.0,Existing Customer,49.0,M,1.0,Unknown,Single,$120K +,Blue,40.0,5.0,3.0,1.0,34516.0,0.0,34516.0,0.759,3230.0,64.0,0.561,0.0,0.00011192,0.99989,34516.0,0
714358008.0,Existing Customer,53.0,F,1.0,College,Divorced,Unknown,Blue,36.0,3.0,1.0,3.0,17054.0,0.0,17054.0,0.673,4659.0,72.0,0.6,0.0,8.4537e-05,0.99992,17054.0,29
720758808.0,Attrited Customer,38.0,M,3.0,College,Single,$60K - $80K,Blue,18.0,5.0,1.0,5.0,16317.0,0.0,16317.0,0.566,1995.0,54.0,0.929,0.0,0.99639,0.00361075,16317.0,75
708255633.0,Existing Customer,36.0,M,1.0,Graduate,Single,$80K - $120K,Blue,27.0,3.0,2.0,4.0,3761.0,1710.0,2051.0,0.627,3240.0,65.0,0.585,0.455,0.00030653,0.99969,3761.0,80
716101308.0,Existing Customer,48.0,M,3.0,Unknown,Married,$40K - $60K,Blue,35.0,6.0,3.0,4.0,2173.0,0.0,2173.0,0.857,4251.0,60.0,0.714,0.0,0.00058851,0.99941,2173.0,9
715986258.0,Existing Customer,53.0,F,1.0,Uneducated,Single,$40K - $60K,Silver,41.0,3.0,3.0,2.0,15845.0,1675.0,14170.0,0.514,4037.0,68.0,0.447,0.106,0.00015686,0.99984,15845.0,14
715858008.0,Attrited Customer,49.0,F,1.0,Uneducated,Married,$40K - $60K,Blue,39.0,2.0,3.0,3.0,8061.0,2517.0,5544.0,0.352,1224.0,31.0,0.409,0.312,0.99659,0.00341249,8061.0,10
806226933.0,Existing Customer,37.0,M,2.0,High School,Unknown,$120K +,Blue,32.0,6.0,1.0,1.0,34516.0,0.0,34516.0,0.928,3660.0,59.0,1.107,0.0,3.2288e-05,0.99997,34516.0,61
708361833.0,Existing Customer,44.0,M,4.0,Graduate,Married,$80K - $120K,Blue,36.0,3.0,2.0,3.0,19430.0,0.0,19430.0,1.012,3650.0,80.0,0.633,0.0,0.00020077,0.9998,19430.0,14
778422933.0,Existing Customer,42.0,F,1.0,Unknown,Single,Unknown,Blue,22.0,4.0,2.0,2.0,19127.0,985.0,18142.0,0.966,3323.0,56.0,0.931,0.051,0.00011743,0.99988,19127.0,56
708957183.0,Existing Customer,48.0,M,0.0,Unknown,Divorced,$40K - $60K,Blue,36.0,3.0,1.0,0.0,2708.0,2517.0,191.0,0.568,2198.0,41.0,0.864,0.929,1.9163e-05,0.99998,2708.0,41
718000383.0,Existing Customer,60.0,F,1.0,Graduate,Single,Unknown,Blue,51.0,3.0,3.0,4.0,23566.0,1147.0,22419.0,0.629,4274.0,64.0,0.641,0.049,0.00048435,0.99952,23566.0,97
714466458.0,Existing Customer,49.0,F,2.0,High School,Married,Unknown,Blue,35.0,4.0,3.0,2.0,2532.0,2124.0,408.0,0.715,3400.0,76.0,0.727,0.839,0.00017486,0.99983,2532.0,76
719608308.0,Existing Customer,37.0,M,2.0,High School,Single,$60K - $80K,Blue,29.0,3.0,2.0,3.0,9829.0,2517.0,7312.0,0.59,2927.0,73.0,1.212,0.256,0.0001861,0.99981,9829.0,46
792995808.0,Existing Customer,57.0,F,3.0,Post-Graduate,Single,$40K - $60K,Blue,51.0,5.0,4.0,5.0,7226.0,1689.0,5537.0,0.83,3474.0,67.0,0.763,0.234,0.0013166,0.99868,7226.0,87
716211258.0,Existing Customer,59.0,F,1.0,College,Unknown,Less than $40K,Blue,49.0,6.0,5.0,4.0,4072.0,0.0,4072.0,0.464,1966.0,43.0,1.15,0.0,0.00052594,0.99947,4072.0,84
779289033.0,Existing Customer,46.0,F,3.0,Uneducated,Single,Unknown,Blue,28.0,4.0,1.0,5.0,21646.0,1778.0,19868.0,1.071,3328.0,61.0,0.794,0.082,0.00029175,0.99971,21646.0,59
719356008.0,Existing Customer,39.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,4.0,3.0,4.0,1438.3,0.0,1438.3,1.022,4548.0,69.0,0.917,0.0,0.00053543,0.99946,1438.3,5
718503108.0,Existing Customer,40.0,M,3.0,Unknown,Married,$120K +,Blue,26.0,3.0,3.0,1.0,14046.0,1994.0,12052.0,0.437,3792.0,77.0,0.604,0.142,0.00012373,0.99988,14046.0,36
779661033.0,Existing Customer,49.0,M,4.0,Unknown,Married,$60K - $80K,Silver,32.0,5.0,2.0,3.0,25620.0,1107.0,24513.0,0.971,3503.0,66.0,0.65,0.043,0.0001994,0.9998,25620.0,10
813053733.0,Attrited Customer,53.0,M,4.0,Unknown,Single,$120K +,Blue,48.0,3.0,3.0,4.0,34516.0,278.0,34238.0,0.817,3029.0,49.0,0.4,0.008,0.99832,0.00167742,34516.0,0
718354683.0,Existing Customer,59.0,F,0.0,Graduate,Single,$40K - $60K,Silver,45.0,6.0,3.0,3.0,21358.0,1225.0,20133.0,0.681,3646.0,77.0,0.75,0.057,0.00023457,0.99977,21358.0,37
720529308.0,Attrited Customer,63.0,M,0.0,High School,Single,$60K - $80K,Blue,48.0,5.0,3.0,1.0,1856.0,0.0,1856.0,0.5,1805.0,46.0,0.769,0.0,0.98907,0.01093,1856.0,34
787578183.0,Existing Customer,36.0,M,3.0,High School,Single,$80K - $120K,Blue,28.0,5.0,3.0,2.0,1438.3,0.0,1438.3,1.041,3204.0,68.0,0.838,0.0,0.00018145,0.99982,1438.3,52
737952333.0,Existing Customer,64.0,M,1.0,Graduate,Single,Less than $40K,Blue,56.0,3.0,1.0,5.0,2586.0,0.0,2586.0,0.631,3435.0,65.0,0.585,0.0,0.00025668,0.99974,2586.0,59
779498058.0,Existing Customer,39.0,M,2.0,Graduate,Married,$80K - $120K,Blue,21.0,5.0,3.0,3.0,3281.0,1272.0,2009.0,0.799,2006.0,34.0,0.545,0.388,0.00030251,0.9997,3281.0,70
799707858.0,Existing Customer,50.0,F,1.0,High School,Married,Less than $40K,Blue,42.0,6.0,1.0,2.0,7115.0,2000.0,5115.0,0.769,3584.0,57.0,0.966,0.281,5.0256e-05,0.99995,7115.0,77
719543208.0,Existing Customer,38.0,F,3.0,Uneducated,Single,Unknown,Blue,36.0,5.0,3.0,3.0,13220.0,848.0,12372.0,0.825,3789.0,72.0,0.565,0.064,0.00032275,0.99968,13220.0,49
797743233.0,Existing Customer,45.0,M,3.0,Uneducated,Unknown,$60K - $80K,Blue,39.0,3.0,2.0,3.0,5996.0,865.0,5131.0,0.511,4542.0,77.0,0.481,0.144,0.00020424,0.9998,5996.0,71
710658483.0,Attrited Customer,47.0,M,4.0,Graduate,Unknown,$40K - $60K,Blue,34.0,2.0,3.0,6.0,9080.0,2174.0,6906.0,0.653,2098.0,46.0,0.586,0.239,0.99939,0.00060765,9080.0,5
715399908.0,Existing Customer,54.0,F,2.0,High School,Single,Unknown,Blue,45.0,5.0,3.0,5.0,7563.0,1465.0,6098.0,0.511,4175.0,67.0,0.718,0.194,0.00086777,0.99913,7563.0,44
710288883.0,Existing Customer,40.0,F,1.0,Graduate,Married,Less than $40K,Blue,32.0,4.0,1.0,5.0,8749.0,1654.0,7095.0,0.695,5054.0,73.0,0.553,0.189,0.00025668,0.99974,8749.0,1
719912808.0,Existing Customer,52.0,M,2.0,High School,Single,$60K - $80K,Blue,39.0,3.0,3.0,4.0,14973.0,0.0,14973.0,0.706,4288.0,72.0,0.6,0.0,0.00050163,0.9995,14973.0,47
720247158.0,Existing Customer,63.0,M,0.0,Graduate,Single,Unknown,Blue,36.0,6.0,3.0,2.0,7108.0,600.0,6508.0,0.813,3787.0,68.0,0.619,0.084,0.00015435,0.99985,7108.0,48
718672233.0,Existing Customer,48.0,F,1.0,Graduate,Single,Unknown,Blue,38.0,3.0,2.0,2.0,23007.0,1239.0,21768.0,0.713,3395.0,63.0,0.465,0.054,0.00010684,0.99989,23007.0,43
789593058.0,Existing Customer,46.0,M,5.0,College,Married,$60K - $80K,Blue,39.0,3.0,2.0,3.0,24248.0,1020.0,23228.0,1.19,3311.0,84.0,0.75,0.042,0.00019215,0.99981,24248.0,12
710278458.0,Attrited Customer,52.0,M,2.0,High School,Single,$80K - $120K,Blue,43.0,4.0,3.0,3.0,11617.0,2517.0,9100.0,0.457,1643.0,43.0,0.483,0.217,0.99661,0.00338788,11617.0,78
714467733.0,Existing Customer,45.0,M,2.0,Graduate,Married,$60K - $80K,Silver,36.0,3.0,2.0,3.0,30428.0,1721.0,28707.0,0.717,4178.0,69.0,0.605,0.057,0.00017297,0.99983,30428.0,8
803026008.0,Existing Customer,48.0,M,3.0,Unknown,Married,$80K - $120K,Blue,42.0,3.0,6.0,2.0,6805.0,1448.0,5357.0,0.836,3463.0,65.0,0.711,0.213,0.00016195,0.99984,6805.0,26
772000533.0,Existing Customer,59.0,M,1.0,Graduate,Married,$60K - $80K,Blue,48.0,4.0,3.0,2.0,14257.0,1113.0,13144.0,0.406,1809.0,23.0,0.278,0.078,0.00016883,0.99983,14257.0,98
811035483.0,Attrited Customer,47.0,M,3.0,Uneducated,Divorced,$120K +,Silver,42.0,2.0,4.0,5.0,34516.0,0.0,34516.0,0.521,1641.0,35.0,0.591,0.0,0.99904,0.00095977,34516.0,96
715480983.0,Existing Customer,55.0,F,2.0,College,Single,Less than $40K,Blue,36.0,5.0,2.0,3.0,5719.0,892.0,4827.0,0.589,3403.0,68.0,0.417,0.156,0.00018612,0.99981,5719.0,3
819997983.0,Existing Customer,53.0,M,5.0,Unknown,Married,$80K - $120K,Blue,48.0,6.0,1.0,0.0,9517.0,1869.0,7648.0,0.821,1453.0,26.0,0.857,0.196,2.3055e-05,0.99998,9517.0,79
807593058.0,Attrited Customer,41.0,F,3.0,Unknown,Single,$40K - $60K,Blue,36.0,3.0,2.0,4.0,5317.0,0.0,5317.0,0.699,2003.0,29.0,0.318,0.0,0.99732,0.00267667,5317.0,82
720437358.0,Existing Customer,40.0,M,3.0,Graduate,Single,$40K - $60K,Blue,32.0,5.0,1.0,2.0,2526.0,2303.0,223.0,0.836,3596.0,69.0,0.568,0.912,5.7151e-05,0.99994,2526.0,39
719465733.0,Existing Customer,52.0,F,2.0,High School,Single,Less than $40K,Blue,44.0,6.0,3.0,3.0,2971.0,0.0,2971.0,1.154,4458.0,63.0,0.615,0.0,0.00029408,0.99971,2971.0,49
711978858.0,Existing Customer,59.0,M,2.0,Graduate,Single,Less than $40K,Blue,49.0,6.0,3.0,2.0,6834.0,900.0,5934.0,0.605,4422.0,70.0,0.628,0.132,0.00017987,0.99982,6834.0,25
814364808.0,Existing Customer,36.0,F,2.0,Uneducated,Married,Unknown,Blue,31.0,5.0,3.0,1.0,3002.0,1002.0,2000.0,1.033,2624.0,46.0,1.0,0.334,0.00011153,0.99989,3002.0,18
788820933.0,Existing Customer,59.0,M,2.0,Graduate,Single,$60K - $80K,Blue,42.0,3.0,2.0,2.0,16727.0,1380.0,15347.0,0.605,3511.0,73.0,0.622,0.083,0.00011382,0.99989,16727.0,47
713316558.0,Existing Customer,41.0,M,4.0,High School,Married,$60K - $80K,Blue,29.0,3.0,2.0,2.0,4573.0,0.0,4573.0,0.703,3776.0,70.0,0.944,0.0,0.00011604,0.99988,4573.0,79
779856483.0,Existing Customer,38.0,M,2.0,Post-Graduate,Single,$80K - $120K,Blue,22.0,4.0,1.0,2.0,15410.0,0.0,15410.0,0.638,3368.0,69.0,0.533,0.0,6.4807e-05,0.99994,15410.0,71
717085983.0,Existing Customer,44.0,F,2.0,High School,Single,$40K - $60K,Blue,25.0,6.0,2.0,3.0,3299.0,2517.0,782.0,0.981,4312.0,84.0,0.787,0.763,0.0001861,0.99981,3299.0,58
788030208.0,Attrited Customer,42.0,F,2.0,Uneducated,Single,Less than $40K,Silver,33.0,1.0,2.0,3.0,13453.0,2517.0,10936.0,0.619,1904.0,42.0,0.448,0.187,0.99441,0.00559,13453.0,44
709914858.0,Existing Customer,48.0,F,2.0,Graduate,Married,Less than $40K,Blue,36.0,4.0,1.0,2.0,6362.0,1705.0,4657.0,0.644,5169.0,84.0,0.474,0.268,5.5077e-05,0.99994,6362.0,44
716111808.0,Existing Customer,57.0,F,2.0,Unknown,Married,Less than $40K,Blue,49.0,5.0,3.0,1.0,2679.0,2011.0,668.0,0.466,1723.0,28.0,0.75,0.751,0.00011924,0.99988,2679.0,20
708618933.0,Existing Customer,34.0,M,2.0,Uneducated,Single,$120K +,Blue,13.0,6.0,3.0,2.0,4369.0,2049.0,2320.0,0.865,3259.0,80.0,0.6,0.469,0.00018494,0.99982,4369.0,73
720446508.0,Existing Customer,50.0,F,2.0,Uneducated,Single,Less than $40K,Blue,36.0,5.0,3.0,2.0,1721.0,1037.0,684.0,0.721,2681.0,57.0,0.727,0.603,0.00018494,0.99982,1721.0,39
756488883.0,Existing Customer,41.0,M,2.0,Uneducated,Single,$80K - $120K,Blue,34.0,6.0,2.0,2.0,2196.0,1619.0,577.0,0.656,2040.0,65.0,0.711,0.737,0.00011703,0.99988,2196.0,88
708414033.0,Existing Customer,50.0,M,4.0,Graduate,Married,$40K - $60K,Blue,38.0,6.0,3.0,3.0,2845.0,1153.0,1692.0,0.836,3730.0,66.0,0.941,0.405,0.00031726,0.99968,2845.0,78
756727233.0,Existing Customer,49.0,M,2.0,High School,Single,$120K +,Blue,42.0,3.0,2.0,4.0,21144.0,1190.0,19954.0,0.5,4895.0,66.0,0.784,0.056,0.00031746,0.99968,21144.0,27
720379533.0,Attrited Customer,47.0,M,3.0,Unknown,Unknown,$120K +,Blue,36.0,1.0,3.0,4.0,3952.0,0.0,3952.0,0.809,2066.0,37.0,0.233,0.0,0.9983,0.00169532,3952.0,22
720340383.0,Existing Customer,45.0,F,2.0,Graduate,Married,Less than $40K,Blue,25.0,4.0,2.0,2.0,3518.0,2035.0,1483.0,0.567,4034.0,82.0,0.673,0.578,0.00011382,0.99989,3518.0,50
771453033.0,Existing Customer,47.0,M,3.0,High School,Married,$60K - $80K,Blue,35.0,5.0,1.0,2.0,17343.0,1280.0,16063.0,1.314,3170.0,57.0,0.629,0.074,5.5559e-05,0.99994,17343.0,16
708747708.0,Existing Customer,43.0,M,3.0,Graduate,Married,$80K - $120K,Blue,33.0,4.0,1.0,2.0,3498.0,0.0,3498.0,1.109,2512.0,56.0,0.867,0.0,5.7151e-05,0.99994,3498.0,60
712460433.0,Existing Customer,39.0,M,2.0,Uneducated,Single,$40K - $60K,Blue,25.0,4.0,1.0,3.0,9121.0,1426.0,7695.0,0.666,4112.0,80.0,0.481,0.156,9.5249e-05,0.9999,9121.0,42
719801508.0,Existing Customer,36.0,M,1.0,Uneducated,Unknown,$120K +,Blue,23.0,6.0,3.0,3.0,20230.0,798.0,19432.0,0.592,4314.0,82.0,0.708,0.039,0.00029196,0.99971,20230.0,33
720983733.0,Attrited Customer,44.0,M,3.0,Unknown,Single,$60K - $80K,Blue,36.0,2.0,3.0,3.0,15422.0,864.0,14558.0,0.578,2136.0,54.0,0.8,0.056,0.99711,0.00288892,15422.0,91
713657733.0,Existing Customer,47.0,M,4.0,Unknown,Single,$60K - $80K,Blue,36.0,5.0,3.0,1.0,9132.0,800.0,8332.0,0.62,3809.0,71.0,0.511,0.088,0.00012505,0.99987,9132.0,85
709955958.0,Existing Customer,41.0,F,1.0,High School,Single,Less than $40K,Blue,33.0,4.0,2.0,0.0,8054.0,1023.0,7031.0,0.75,3374.0,45.0,0.875,0.127,3.8311e-05,0.99996,8054.0,58
719099583.0,Attrited Customer,42.0,M,3.0,Graduate,Married,$40K - $60K,Blue,34.0,3.0,2.0,3.0,1640.0,1444.0,196.0,0.423,1360.0,33.0,0.222,0.88,0.99499,0.00501,1640.0,8
719513733.0,Existing Customer,48.0,M,3.0,Doctorate,Married,$80K - $120K,Blue,41.0,3.0,3.0,4.0,8739.0,0.0,8739.0,0.715,4276.0,69.0,0.769,0.0,0.00077466,0.99923,8739.0,95
710654808.0,Attrited Customer,46.0,M,4.0,Graduate,Single,$80K - $120K,Blue,36.0,3.0,1.0,4.0,1818.0,0.0,1818.0,0.672,2308.0,44.0,0.467,0.0,0.994,0.006,1818.0,78
719651358.0,Existing Customer,46.0,F,4.0,Uneducated,Single,Unknown,Blue,33.0,3.0,3.0,3.0,24949.0,1749.0,23200.0,0.626,4092.0,77.0,0.54,0.07,0.0003262,0.99967,24949.0,58
718917408.0,Existing Customer,46.0,F,3.0,Graduate,Married,$40K - $60K,Blue,38.0,4.0,3.0,3.0,3115.0,1136.0,1979.0,0.499,3704.0,70.0,0.458,0.365,0.0003139,0.99969,3115.0,12
808753758.0,Existing Customer,52.0,M,2.0,Uneducated,Divorced,$120K +,Blue,47.0,5.0,2.0,2.0,29695.0,1525.0,28170.0,0.529,4109.0,71.0,0.614,0.051,0.00011703,0.99988,29695.0,95
711699183.0,Existing Customer,56.0,M,2.0,Uneducated,Divorced,$60K - $80K,Blue,50.0,4.0,1.0,2.0,7261.0,1079.0,6182.0,1.312,3723.0,58.0,1.071,0.149,5.663e-05,0.99994,7261.0,29
711196458.0,Attrited Customer,38.0,F,1.0,Unknown,Married,Less than $40K,Blue,20.0,2.0,2.0,3.0,1621.0,580.0,1041.0,0.421,1893.0,41.0,0.171,0.358,0.99496,0.00504,1621.0,88
772565883.0,Existing Customer,41.0,M,0.0,High School,Single,$80K - $120K,Blue,31.0,3.0,5.0,2.0,33472.0,2517.0,30955.0,0.633,4719.0,70.0,0.667,0.075,0.0001676,0.99983,33472.0,98
717203958.0,Existing Customer,51.0,M,3.0,Graduate,Married,$40K - $60K,Blue,36.0,6.0,3.0,2.0,11512.0,988.0,10524.0,0.569,1842.0,32.0,1.133,0.086,0.00018665,0.99981,11512.0,60
769701258.0,Existing Customer,26.0,F,0.0,Unknown,Unknown,Unknown,Blue,18.0,3.0,3.0,3.0,12463.0,1319.0,11144.0,0.655,3996.0,71.0,0.543,0.106,0.00028535,0.99971,12463.0,16
714933783.0,Existing Customer,51.0,M,2.0,Graduate,Married,$60K - $80K,Blue,37.0,5.0,1.0,4.0,8511.0,0.0,8511.0,0.88,3775.0,62.0,0.676,0.0,0.00015804,0.99984,8511.0,95
717650133.0,Existing Customer,41.0,M,5.0,Graduate,Single,$60K - $80K,Blue,28.0,5.0,1.0,4.0,4821.0,1426.0,3395.0,0.898,3571.0,58.0,0.933,0.296,0.00016316,0.99984,4821.0,91
708707808.0,Existing Customer,57.0,M,2.0,Graduate,Unknown,$60K - $80K,Blue,45.0,4.0,1.0,2.0,2480.0,1584.0,896.0,0.874,3438.0,66.0,0.784,0.639,5.5077e-05,0.99994,2480.0,88
717331758.0,Existing Customer,44.0,M,4.0,Graduate,Married,$120K +,Blue,32.0,6.0,3.0,4.0,34516.0,2517.0,31999.0,0.765,4228.0,83.0,0.596,0.073,0.00054115,0.99946,34516.0,95
801385458.0,Existing Customer,52.0,M,1.0,Uneducated,Married,$120K +,Blue,46.0,5.0,2.0,4.0,8596.0,2019.0,6577.0,0.677,4017.0,80.0,0.6,0.235,0.00031517,0.99968,8596.0,74
710605458.0,Existing Customer,49.0,M,2.0,High School,Married,$60K - $80K,Blue,39.0,6.0,3.0,2.0,7223.0,1963.0,5260.0,0.852,4127.0,70.0,0.842,0.272,0.00017486,0.99983,7223.0,77
719570733.0,Existing Customer,52.0,M,2.0,Unknown,Single,$60K - $80K,Blue,39.0,3.0,2.0,3.0,1629.0,978.0,651.0,0.552,3766.0,83.0,0.694,0.6,0.00021042,0.99979,1629.0,14
708646233.0,Existing Customer,44.0,F,1.0,Unknown,Divorced,Unknown,Blue,36.0,3.0,2.0,1.0,17116.0,1289.0,15827.0,0.559,3632.0,50.0,0.923,0.075,7.0819e-05,0.99993,17116.0,70
766006758.0,Existing Customer,63.0,M,1.0,High School,Married,$60K - $80K,Blue,56.0,3.0,2.0,4.0,7216.0,2321.0,4895.0,0.491,1734.0,38.0,0.583,0.322,0.00029799,0.9997,7216.0,10
710695083.0,Existing Customer,44.0,M,3.0,College,Single,$60K - $80K,Silver,32.0,4.0,1.0,3.0,28397.0,1421.0,26976.0,0.635,1635.0,31.0,0.824,0.05,8.4444e-05,0.99992,28397.0,21
709224033.0,Attrited Customer,53.0,M,4.0,Uneducated,Single,$60K - $80K,Blue,43.0,1.0,3.0,2.0,13720.0,0.0,13720.0,0.671,1830.0,36.0,0.241,0.0,0.99487,0.00513,13720.0,57
795991758.0,Existing Customer,47.0,F,3.0,Unknown,Married,$40K - $60K,Blue,41.0,5.0,3.0,3.0,7553.0,660.0,6893.0,0.549,4079.0,67.0,0.457,0.087,0.00034503,0.99965,7553.0,27
709381383.0,Existing Customer,49.0,M,4.0,Graduate,Married,$60K - $80K,Blue,36.0,4.0,6.0,2.0,2952.0,2517.0,435.0,0.809,3830.0,77.0,0.51,0.853,0.00014892,0.99985,2952.0,64
810321933.0,Existing Customer,35.0,M,3.0,High School,Unknown,$80K - $120K,Blue,30.0,5.0,3.0,3.0,11229.0,1054.0,10175.0,0.552,1898.0,36.0,1.571,0.094,0.00030516,0.99969,11229.0,45
716235783.0,Existing Customer,45.0,M,3.0,College,Married,$40K - $60K,Blue,39.0,3.0,2.0,4.0,7109.0,866.0,6243.0,0.572,4047.0,75.0,0.667,0.122,0.00032945,0.99967,7109.0,27
758833758.0,Existing Customer,45.0,M,4.0,Unknown,Married,$40K - $60K,Blue,38.0,4.0,3.0,3.0,1862.0,845.0,1017.0,0.604,3520.0,68.0,0.889,0.454,0.00034872,0.99965,1862.0,98
713579733.0,Existing Customer,36.0,M,2.0,College,Single,$60K - $80K,Blue,22.0,5.0,3.0,3.0,4511.0,754.0,3757.0,0.905,2597.0,71.0,0.919,0.167,0.00029411,0.99971,4511.0,33
804649833.0,Existing Customer,42.0,M,3.0,Post-Graduate,Married,$40K - $60K,Blue,29.0,3.0,3.0,4.0,2533.0,1126.0,1407.0,0.788,3436.0,74.0,0.574,0.445,0.00062998,0.99937,2533.0,64
780971583.0,Existing Customer,46.0,M,1.0,Graduate,Divorced,$120K +,Blue,30.0,6.0,2.0,2.0,2016.0,797.0,1219.0,1.108,3772.0,62.0,0.879,0.395,0.00010684,0.99989,2016.0,33
804673308.0,Attrited Customer,49.0,M,5.0,Uneducated,Married,$40K - $60K,Blue,44.0,2.0,3.0,4.0,3893.0,0.0,3893.0,0.662,1866.0,37.0,0.947,0.0,0.99818,0.00182139,3893.0,1
788747358.0,Existing Customer,50.0,M,0.0,High School,Divorced,$40K - $60K,Blue,29.0,5.0,3.0,2.0,5530.0,2034.0,3496.0,0.647,4836.0,68.0,0.744,0.368,0.00015005,0.99985,5530.0,83
713199558.0,Existing Customer,57.0,F,3.0,Doctorate,Single,Less than $40K,Blue,44.0,5.0,3.0,2.0,1737.0,813.0,924.0,0.756,3669.0,58.0,0.812,0.468,0.00027008,0.99973,1737.0,69
713777883.0,Existing Customer,46.0,F,0.0,Graduate,Divorced,Unknown,Blue,36.0,3.0,3.0,2.0,6853.0,1679.0,5174.0,0.975,3543.0,52.0,1.0,0.245,0.00015435,0.99985,6853.0,83
771081558.0,Existing Customer,55.0,M,2.0,High School,Divorced,$120K +,Blue,42.0,3.0,2.0,2.0,34516.0,1190.0,33326.0,0.832,2862.0,78.0,0.733,0.034,0.00011065,0.99989,34516.0,20
710229333.0,Existing Customer,38.0,M,2.0,College,Single,$40K - $60K,Blue,20.0,6.0,1.0,3.0,11068.0,1254.0,9814.0,0.418,3812.0,64.0,0.641,0.113,9.0064e-05,0.99991,11068.0,0
720406233.0,Existing Customer,35.0,F,2.0,Graduate,Married,Less than $40K,Blue,36.0,5.0,2.0,4.0,5546.0,1829.0,3717.0,0.673,1770.0,46.0,1.0,0.33,0.00032656,0.99967,5546.0,77
767784708.0,Attrited Customer,48.0,M,0.0,Doctorate,Married,$60K - $80K,Blue,41.0,2.0,3.0,4.0,7277.0,504.0,6773.0,0.582,2356.0,40.0,0.29,0.069,0.99844,0.00155735,7277.0,32
712052058.0,Existing Customer,57.0,M,3.0,Graduate,Single,$40K - $60K,Blue,48.0,3.0,3.0,0.0,9426.0,1574.0,7852.0,0.791,4212.0,75.0,0.531,0.167,6.8853e-05,0.99993,9426.0,82
